Measure:volume,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,Left-WM-hypointensities,Right-WM-hypointensities,non-WM-hypointensities,Left-non-WM-hypointensities,Right-non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,BrainSegVol,BrainSegVolNotVent,lhCortexVol,rhCortexVol,CortexVol,lhCerebralWhiteMatterVol,rhCerebralWhiteMatterVol,CerebralWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,SupraTentorialVolNotVent,MaskVol,BrainSegVol-to-eTIV,MaskVol-to-eTIV,lhSurfaceHoles,rhSurfaceHoles,SurfaceHoles,EstimatedTotalIntraCranialVol
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0162_MR1_mpr_n4_anon_sbj_111,4230.0,168.9,13517.2,51685.5,6110.5,3465.3,5040.1,1775.5,903.7,1728.9,18905.5,3565.7,1311.4,1151.8,778.2,3580.9,50.3,367.1,3697.7,361.8,13705.0,50899.0,6040.5,3813.6,5040.6,1889.1,3811.5,1476.9,666.1,3586.8,19.5,347.2,0.0,579.7,0.0,0.0,0.0,0.0,0.0,232.4,820.1,379.0,626.4,465.3,900.6,991372.0,978630.0,220486.500669,214064.927981,434551.42865,183639.5,180008.5,363648.0,53365.0,590405.42865,862550.0,849808.0,1347722.0,0.766021,1.041368,18.0,14.0,32.0,1294184.565279
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0169_MR1_mpr_n4_anon_sbj_111,26658.1,1602.1,11514.7,50536.6,5634.2,4404.2,5094.7,1565.8,1729.1,1762.4,18332.7,2881.5,1092.9,1002.3,417.9,3094.7,26.3,542.6,30223.6,1259.4,11489.4,49803.5,5492.3,4637.5,4443.3,1531.2,2912.6,1344.3,380.4,3003.2,54.2,585.2,0.0,7185.3,0.0,0.0,0.0,0.0,0.0,96.2,835.2,340.4,348.4,435.7,867.2,995773.0,930385.0,195413.653853,194849.977448,390263.631301,183577.0,185913.0,369490.0,49961.0,539817.631301,874602.0,809214.0,1357572.0,0.708265,0.965602,11.0,10.0,21.0,1405933.017432
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0176_MR1_mpr_n4_anon_sbj_111,29981.7,961.7,13033.4,48304.8,5140.0,2839.5,3484.8,1511.1,2396.3,2173.7,18538.0,2597.0,802.7,1349.4,321.1,3083.4,47.0,719.1,25425.5,897.7,11339.6,46754.2,4918.7,2511.7,3054.9,1470.8,3128.5,1117.3,300.5,3100.4,35.8,1264.9,0.0,2959.3,0.0,0.0,0.0,0.0,0.0,186.6,859.0,231.2,273.7,308.3,686.2,974622.0,909715.0,193138.273848,193442.973258,386581.247107,182580.0,182364.0,364944.0,40595.0,522024.247107,856647.0,791740.0,1405290.0,0.712586,1.027465,22.0,19.0,41.0,1367725.965693
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0178_MR1_mpr_n4_anon_sbj_111,7374.4,203.4,11011.0,45236.3,6264.3,3508.7,5209.3,1714.8,961.9,1387.1,16974.3,3946.8,1411.7,957.3,679.9,3482.9,105.6,597.4,5931.3,272.4,10448.4,45681.4,6115.0,3814.2,4899.4,1834.2,3766.6,1583.0,535.0,3448.8,27.9,754.1,0.0,1284.5,0.0,0.0,0.0,0.0,0.0,154.7,994.6,455.1,461.7,437.1,995.6,1058001.0,1040400.0,222537.448888,223443.48233,445980.931218,215881.0,215211.0,431092.0,53751.0,590176.931218,947024.0,929423.0,1487793.0,0.745715,1.048647,12.0,13.0,25.0,1418773.540328
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0186_MR1_mpr_n4_anon_sbj_111,35871.5,1512.0,12277.9,54036.0,7130.2,4372.5,4561.1,1761.0,3128.4,2661.5,19897.3,3867.6,2288.4,1330.9,581.9,4379.5,84.7,1164.7,29941.9,1925.3,12864.4,54802.5,6661.8,4329.7,4098.8,1693.1,4097.8,2095.5,490.1,4315.6,117.4,1275.8,0.0,6936.8,0.0,0.0,0.0,0.0,0.0,304.5,1183.6,434.9,393.7,375.9,971.6,1217527.0,1138939.0,222064.49205,225749.784407,447814.276457,252778.0,248947.0,501725.0,58269.0,614728.276457,1085058.0,1006470.0,1701132.0,0.720982,1.007358,12.0,4.0,16.0,1688707.308923
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0189_MR1_mpr_n4_anon_sbj_111,13604.9,128.2,14282.0,58006.6,6958.6,3868.1,4744.1,1760.8,1346.7,1506.7,19780.0,4502.1,1507.2,1065.3,661.8,4099.1,45.4,903.2,9983.0,575.2,13503.5,60103.5,6502.5,4112.3,4914.4,1795.3,4588.0,1811.8,564.2,3802.9,25.7,834.6,0.0,1461.0,0.0,0.0,0.0,0.0,0.0,207.0,1152.7,515.7,460.6,498.0,939.4,1270832.0,1241725.0,267776.288664,270941.202172,538717.490836,251408.5,250345.5,501754.0,57983.0,714828.490836,1125928.0,1096821.0,1682071.0,0.794824,1.052027,4.0,8.0,12.0,1598885.25206
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0193_MR1_mpr_n4_anon_sbj_111,7914.6,354.3,14406.8,53788.7,7244.6,3695.9,5417.8,1871.8,771.8,2402.2,21400.0,4074.0,1793.3,935.9,766.3,4134.9,28.9,444.7,10187.2,430.3,14385.1,55822.0,6705.9,3877.8,5329.5,1945.0,3973.0,1833.2,734.5,4070.3,7.6,548.3,0.0,1092.3,0.0,0.0,0.0,0.0,0.0,183.4,1024.4,492.7,425.7,400.7,889.1,1161967.0,1138812.0,263430.798622,260674.721763,524105.520385,209066.0,210832.0,419898.0,59305.0,692760.520385,1024790.0,1001635.0,1604802.0,0.730615,1.009058,9.0,10.0,19.0,1590395.823063
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0199_MR1_mpr_n3_anon_sbj_111,14917.9,409.6,13160.9,54185.2,6748.3,3219.8,4794.0,1800.4,1347.3,2263.6,21440.6,3680.1,1288.8,1279.9,505.2,3934.3,148.2,827.3,14519.8,293.2,12544.7,52934.7,6758.6,3481.0,4610.2,1737.5,4066.2,1676.8,488.4,3849.8,12.8,776.9,0.0,9707.0,0.0,0.0,0.0,0.0,0.0,224.3,1171.3,511.6,555.7,537.6,963.8,1162734.0,1126710.0,224719.631219,227383.55537,452103.18659,245631.5,243861.5,489493.0,54542.0,613993.18659,1030949.0,994925.0,1655028.0,0.71649,1.019847,7.0,5.0,12.0,1622819.473007
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0203_MR1_mpr_n4_anon_sbj_111,13592.3,432.4,12955.7,46615.6,5350.3,2890.7,3769.0,1489.1,1230.4,1155.5,18342.5,3933.2,1107.2,1078.3,373.8,3483.6,20.9,803.0,12470.3,385.0,12708.1,44758.4,5383.8,3136.2,3691.3,1580.8,3848.3,1161.4,362.4,3277.0,30.5,790.3,0.0,2184.7,0.0,0.0,0.0,0.0,0.0,223.4,769.0,348.2,347.7,340.2,739.3,986287.0,954812.0,192739.307214,195635.970035,388375.277249,202510.5,202734.5,405245.0,46459.0,525686.277249,870732.0,839257.0,1356038.0,0.740313,1.01785,7.0,7.0,14.0,1332257.561881
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0206_MR1_mpr_n4_anon_sbj_111,12928.7,549.3,11405.5,46222.0,5444.3,2593.8,3364.9,1349.2,1720.2,2052.3,18661.3,3207.9,1096.1,979.9,391.1,3135.6,77.1,561.1,15750.3,987.8,11329.3,46592.0,5204.0,2781.1,3286.5,1355.9,3304.8,1353.3,303.7,3152.1,65.2,583.5,0.0,2492.7,0.0,0.0,0.0,0.0,0.0,221.8,850.7,332.1,360.8,335.0,740.9,908298.0,872672.0,180557.992411,181680.977854,362238.970265,177769.5,177162.5,354932.0,42943.0,497843.970265,794337.0,758711.0,1276225.0,0.735577,1.033539,3.0,8.0,11.0,1234810.912742
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0207_MR1_mpr_n3_anon_sbj_111,12047.8,556.4,15170.0,58695.0,8225.9,3955.8,5675.5,2175.0,1100.8,2182.6,22952.6,4250.7,1631.7,833.4,783.4,4055.5,28.2,647.1,6219.8,597.7,14927.9,58942.7,7282.5,4083.1,5494.4,2086.3,4627.5,1766.4,684.8,4171.5,20.0,684.4,0.0,1386.4,0.0,0.0,0.0,0.0,0.0,185.2,811.6,483.3,389.6,468.1,948.5,1303687.0,1279572.0,254367.456355,257958.894126,512326.35048,279289.5,280128.5,559418.0,62673.0,692652.35048,1157477.0,1133362.0,1763146.0,0.74383,1.005979,15.0,6.0,21.0,1752667.260164
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0209_MR1_mpr_n4_anon_sbj_111,4687.3,235.8,12253.9,46438.2,6501.5,3317.8,4666.2,1649.9,865.7,1748.5,17119.7,3687.5,1598.3,859.2,662.6,3599.2,19.0,459.4,4980.3,102.7,11625.8,48949.3,6346.9,3474.2,4845.4,1616.1,3826.0,1599.0,682.5,3536.3,8.0,468.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,181.2,831.3,465.4,517.7,463.2,811.6,1073704.0,1060292.0,229477.457541,233540.249234,463017.706775,214175.0,212781.0,426956.0,53103.0,611953.706775,954972.0,941560.0,1453693.0,0.794612,1.07583,11.0,8.0,19.0,1351229.693409
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0213_MR1_mpr_n4_anon_sbj_111,4352.5,327.7,12961.5,51512.9,6207.2,3194.5,3825.4,1567.7,1111.2,1493.2,17344.4,3341.6,1303.9,1093.4,598.0,3416.9,33.1,438.1,5187.5,233.8,12251.4,51315.9,5470.3,3350.2,3846.5,1578.9,3617.4,1483.5,530.1,3369.5,21.7,570.7,0.0,1079.1,0.0,0.0,0.0,0.0,0.0,154.7,794.5,414.4,475.5,587.8,717.0,1026248.0,1012440.0,203120.956717,202181.235508,405302.192225,216239.0,217173.0,433412.0,48221.0,555845.192225,899818.0,886010.0,1434972.0,0.741635,1.037006,10.0,8.0,18.0,1383764.147976
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0217_MR1_mpr_n4_anon_sbj_111,20567.5,1061.2,10693.8,50011.3,5581.0,3354.9,3434.0,1426.4,1505.1,1476.2,16826.2,2965.9,785.0,1440.8,338.2,2725.2,112.1,610.0,19365.6,677.1,10043.0,50243.8,5235.8,3618.3,3411.3,1380.2,3316.3,991.2,422.7,2921.2,128.5,589.4,0.0,3238.6,0.0,0.0,0.0,0.0,0.0,266.7,768.2,437.5,339.7,373.2,622.4,923844.0,876729.0,188192.191497,186056.649826,374248.841323,168005.0,172116.0,340121.0,43331.0,517245.841323,804592.0,757477.0,1336875.0,0.678939,0.982478,30.0,31.0,61.0,1360717.287558
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0220_MR1_mpr_n4_anon_sbj_111,19409.3,885.4,13458.9,48640.0,5382.1,2526.7,3875.2,1627.6,1481.8,1720.7,19050.0,2913.1,906.9,1025.4,344.9,3298.0,61.9,625.4,12844.8,639.0,13607.6,47638.5,5246.6,2718.7,3914.3,1594.0,3239.4,1228.5,319.6,3118.2,20.7,604.9,0.0,1613.4,0.0,0.0,0.0,0.0,0.0,196.1,1094.6,421.5,439.7,453.5,899.8,954034.0,915277.0,175193.589773,179231.493488,354425.083261,198430.0,197693.0,396123.0,43889.0,494340.083261,832233.0,793476.0,1298367.0,0.731972,0.996157,5.0,2.0,7.0,1303375.780096
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0231_MR1_mpr_n4_anon_sbj_111,6614.9,492.8,12835.0,58859.2,7493.5,4459.8,5336.9,1840.9,1213.5,2145.0,20417.5,4115.9,1509.8,1291.7,728.5,3426.7,8.8,629.1,9068.5,415.3,12644.2,57112.2,7694.9,4512.6,5405.7,1703.5,3837.4,1497.6,814.2,3588.4,8.9,575.9,0.0,1003.9,0.0,0.0,0.0,0.0,0.0,164.5,963.2,519.4,450.1,444.6,882.4,1151166.0,1129427.0,259434.340691,259492.539934,518926.880625,206712.5,206795.5,413508.0,59754.0,693847.880625,1011481.0,989742.0,1592958.0,0.761366,1.053562,9.0,14.0,23.0,1511973.884604
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0232_MR1_mpr_n4_anon_sbj_111,14005.9,555.1,14872.3,55736.0,8145.9,3952.3,5466.6,1860.4,912.9,1499.8,21718.7,3931.6,1776.6,1011.5,745.4,4170.7,27.3,432.6,6031.8,356.2,13871.7,56245.2,7922.7,3985.0,5501.1,1926.6,4483.7,1976.5,636.7,4305.9,23.1,550.0,0.0,1159.8,0.0,0.0,0.0,0.0,0.0,160.0,1095.9,719.3,607.1,560.3,1173.8,1247005.0,1222652.0,268285.548199,271265.877603,539551.425803,242864.5,239892.5,482757.0,62567.0,713772.425803,1107484.0,1083131.0,1651247.0,0.795212,1.052997,9.0,8.0,17.0,1568140.615792
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0235_MR1_mpr_n3_anon_sbj_111,9482.8,698.6,14012.9,50651.0,6446.7,3095.1,4394.6,1641.2,933.0,1548.9,19944.8,3725.4,1574.1,771.2,572.4,3537.5,50.5,621.9,9883.3,735.3,13425.6,52407.6,5960.9,3267.1,4470.3,1840.5,3814.6,1808.3,525.9,3465.3,15.7,692.0,0.0,1064.1,0.0,0.0,0.0,0.0,0.0,111.3,1134.4,337.3,411.3,435.3,900.8,1111329.0,1086891.0,236408.742326,239613.453584,476022.195911,215079.0,215853.0,430932.0,51971.0,631251.195911,981671.0,957233.0,1503857.0,0.784962,1.062216,9.0,9.0,18.0,1415773.434671
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0236_MR2_mpr_n4_anon_sbj_111,3488.9,313.5,12825.3,53540.9,6339.8,2712.4,4196.9,1489.3,802.7,1468.6,16739.3,3937.0,1237.6,800.8,610.7,3490.3,44.6,447.5,2544.3,358.8,12179.0,53210.9,6135.1,2871.5,4091.2,1525.9,3922.0,1504.7,554.0,3404.0,12.2,439.8,0.0,598.2,0.0,0.0,0.0,0.0,0.0,155.8,923.6,413.1,653.0,658.2,782.1,1043204.0,1033198.0,229387.979883,234727.335412,464115.315295,193878.5,196702.5,390581.0,49630.0,619899.315295,912985.0,902979.0,1413238.0,0.815997,1.105438,17.0,7.0,24.0,1278441.638284
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0237_MR1_mpr_n4_anon_sbj_111,10131.3,967.8,15946.4,56306.6,6010.8,3241.2,4475.2,1901.1,1900.6,1542.3,22334.4,3123.4,1164.1,1007.5,517.8,3625.0,43.2,766.5,11259.4,1230.0,14751.2,58074.1,5814.9,3334.9,4314.1,1894.1,3137.2,1414.9,494.0,3459.4,17.5,589.5,0.0,1469.8,0.0,0.0,0.0,0.0,0.0,123.9,889.1,500.7,488.6,489.8,878.1,997635.0,969015.0,181361.365495,185492.547556,366853.913051,204583.5,206329.5,410913.0,49495.0,530033.913051,854393.0,825773.0,1365540.0,0.744149,1.018574,12.0,11.0,23.0,1340638.6849
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0240_MR1_mpr_n3_anon_sbj_111,9665.7,558.0,13288.5,42770.6,5414.1,2468.4,3678.9,1324.1,1139.3,1135.5,18736.8,2279.7,686.9,1200.6,345.4,3222.5,30.2,494.3,9073.5,386.9,13199.0,45268.3,5072.3,2513.8,3588.0,1335.4,2422.7,805.1,340.0,2972.3,11.5,702.9,0.0,1234.7,0.0,0.0,0.0,0.0,0.0,192.9,880.7,436.6,420.3,430.5,727.7,844659.0,820779.0,160328.387667,162123.389036,322451.776704,173330.0,172043.0,345373.0,40102.0,450518.776704,731113.0,707233.0,1260523.0,0.702821,1.048852,11.0,9.0,20.0,1201811.772861
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0243_MR1_mpr_n4_anon_sbj_111,14551.7,801.5,15294.8,61320.9,6952.4,2853.3,3579.9,1904.3,1397.4,1174.6,23558.9,3759.0,1003.9,1050.9,406.9,3917.9,78.7,652.6,11387.2,541.9,15217.3,60879.0,6739.7,2969.8,3964.7,1859.8,3966.7,1316.6,532.8,3766.1,10.9,841.2,0.0,5092.7,0.0,0.0,0.0,0.0,0.0,273.8,1108.6,618.5,505.3,457.6,754.1,1100276.0,1068664.0,199041.483028,209762.868329,408804.351357,221680.0,236221.0,457901.0,51132.0,581623.351357,949079.0,917467.0,1629146.0,0.689129,1.020372,10.0,13.0,23.0,1596619.075531
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0244_MR1_mpr_n4_anon_sbj_111,19640.3,549.4,10761.9,47965.3,5601.7,2833.7,3715.2,1330.0,1782.8,2605.5,16313.7,3399.5,978.3,923.0,458.7,2918.5,28.9,882.9,17915.7,504.8,10200.1,45568.5,5359.9,3060.7,3567.7,1222.1,3584.5,1351.0,310.5,2953.1,54.8,841.4,0.0,3175.9,0.0,0.0,0.0,0.0,0.0,231.4,946.2,347.2,331.0,387.8,796.9,959649.0,914488.0,191244.365595,187937.402702,379181.768296,190960.0,188379.0,379339.0,44316.0,516679.768296,847107.0,801946.0,1327838.0,0.726709,1.005526,10.0,8.0,18.0,1320540.839808
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0249_MR2_mpr_n4_anon_sbj_111,8204.7,252.6,11063.8,45959.9,5775.4,2885.2,4462.2,1542.4,812.2,1316.0,16424.1,3348.5,1374.4,847.3,528.1,3159.8,11.9,556.9,5475.0,302.0,10902.2,45348.8,5587.4,3006.0,4369.8,1493.8,3497.3,1357.0,475.4,3061.6,7.7,703.4,0.0,952.0,0.0,0.0,0.0,0.0,0.0,62.9,814.5,502.3,449.9,457.0,1067.6,1008729.0,991150.0,218673.574519,218414.846673,437088.421192,198385.5,196795.5,395181.0,47512.0,575560.421192,896564.0,878985.0,1397212.0,0.765628,1.060488,10.0,6.0,16.0,1317518.30436
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0259_MR1_mpr_n4_anon_sbj_111,10271.5,379.9,12149.4,50183.7,5781.3,2996.8,4236.2,1825.7,1731.1,1050.9,18412.7,3997.7,1289.2,1117.1,709.6,3553.2,29.8,748.6,8250.8,427.9,11811.2,48761.2,5729.3,3364.8,4287.1,1819.6,4016.8,1458.4,682.3,3375.1,18.2,821.8,0.0,933.8,0.0,0.0,0.0,0.0,0.0,189.2,916.2,373.7,376.4,355.2,509.4,986161.0,961941.0,198937.522091,197856.931221,396794.453312,195745.0,198386.0,394131.0,50722.0,545899.453312,864639.0,840419.0,1390663.0,0.7396,1.042968,10.0,12.0,22.0,1333371.103153
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0261_MR1_mpr_n4_anon_sbj_111,4476.4,524.1,13218.9,57465.9,7817.3,3778.1,5144.9,1752.5,833.2,1445.8,19732.9,3797.7,1554.9,969.0,769.2,3928.1,12.9,548.4,3607.2,457.7,13497.5,57256.1,7401.6,4015.8,5243.0,1786.9,3871.4,1859.5,799.6,3874.2,17.7,782.7,0.0,1160.5,0.0,0.0,0.0,0.0,0.0,160.5,707.8,323.8,502.0,453.8,843.2,1164446.0,1151945.0,258803.866581,259274.8823,518078.748881,218826.0,217529.0,436355.0,59254.0,691502.748881,1024286.0,1011785.0,1532831.0,0.824726,1.085637,6.0,7.0,13.0,1411918.73342
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0263_MR1_mpr_n4_anon_sbj_111,29832.8,1300.3,14949.5,56607.1,6319.3,3120.9,4379.0,1645.7,2115.1,2918.9,22972.3,3792.8,1317.6,1569.5,498.0,3710.0,39.9,1241.8,27835.1,1197.3,14274.1,60226.8,6265.4,3224.6,4370.1,1631.1,3933.3,1365.9,484.1,3572.3,20.2,1211.0,0.0,5828.0,0.0,0.0,0.0,0.0,0.0,186.0,1091.1,367.2,469.4,449.0,743.3,1166678.0,1097882.0,217692.179082,220492.775705,438184.954787,230635.5,233779.5,464415.0,51474.0,606498.954787,1022101.0,953305.0,1658971.0,0.681998,0.969774,15.0,14.0,29.0,1710677.752377
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0267_MR1_mpr_n3_anon_sbj_111,27652.5,1065.5,8677.6,47669.4,5716.1,3669.6,4238.8,1720.9,2415.1,1580.6,15791.1,3452.1,1260.6,1365.7,367.0,2720.6,53.8,673.2,24046.0,1651.7,8900.4,46836.3,5166.6,3219.2,3168.1,1935.5,2809.8,1280.0,322.3,2730.3,0.0,644.7,0.0,5259.8,0.0,0.0,0.0,0.0,0.0,160.8,948.4,333.4,326.0,297.8,909.5,983802.0,922969.0,197634.792915,191980.909441,389615.702356,192164.5,185409.5,377574.0,45593.0,529989.702356,872751.0,811918.0,1481791.0,0.672281,1.012582,41.0,27.0,68.0,1463379.427995
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0268_MR1_mpr_n4_anon_sbj_111,19599.4,1585.7,12267.0,51918.4,5923.1,3466.9,4612.2,1306.9,2392.0,2533.8,19194.0,3337.3,1329.0,1459.5,433.3,3330.2,41.6,914.9,13178.2,1155.5,12174.0,52843.7,5931.9,3549.1,4615.7,1259.1,3568.8,1714.5,439.4,3515.1,38.3,875.1,0.0,1877.7,0.0,0.0,0.0,0.0,0.0,209.4,867.3,372.3,302.6,283.8,690.0,1028168.0,984773.0,217347.490158,223455.637283,440803.127441,180221.0,186663.0,366884.0,49977.0,595620.127441,900177.0,856782.0,1500933.0,0.691956,1.010126,14.0,13.0,27.0,1485886.542227
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0273_MR1_mpr_n3_anon_sbj_111,23055.2,2222.0,10262.0,42087.9,5372.4,3602.4,3975.5,2004.8,2013.3,1442.0,18088.3,2352.8,943.6,1455.1,430.2,3346.5,5.7,645.8,16186.5,2645.9,9594.0,42664.2,5192.5,3963.2,4367.2,1704.9,2690.4,1340.0,460.7,2947.4,26.0,621.6,0.0,7292.4,0.0,0.0,0.0,0.0,0.0,176.5,875.1,302.2,380.2,346.7,854.7,975568.0,925258.0,197867.100697,195254.264926,393121.365623,196042.5,189468.5,385511.0,46549.0,524616.365623,871903.0,821593.0,1414394.0,0.657853,0.953766,13.0,28.0,41.0,1482956.651917
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0277_MR1_mpr_n4_anon_sbj_111,7574.9,447.1,16848.2,61487.7,8712.6,4909.2,6331.1,2140.5,1013.1,1996.1,23590.4,4598.1,2058.1,899.4,929.4,4490.6,21.4,758.5,8739.6,523.2,16080.8,62305.0,8573.2,5248.0,6170.7,2320.5,4874.7,2189.1,926.3,4559.7,22.6,807.3,0.0,1311.1,0.0,0.0,0.0,0.0,0.0,247.7,1249.0,682.5,600.1,864.3,1077.9,1474068.0,1452395.0,319742.455448,315844.29764,635586.753088,295389.5,296412.5,591802.0,70906.0,829741.753088,1318735.0,1297062.0,2003553.0,0.7716,1.048759,18.0,16.0,34.0,1910403.990252
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0278_MR1_mpr_n4_anon_sbj_111,23841.8,2402.1,10686.0,43257.1,5602.3,4736.1,4713.9,1454.4,1655.3,2085.5,18909.2,2671.4,1401.8,1332.4,351.1,3179.4,106.2,698.4,21203.1,1708.6,10994.9,42305.6,5545.4,4988.4,5441.5,1784.1,2931.7,1700.2,385.7,3224.0,73.2,827.8,0.0,20671.7,0.0,0.0,0.0,0.0,0.0,193.0,972.6,326.4,349.3,383.1,898.9,980262.0,924648.0,194548.635889,193416.043428,387964.679318,189858.0,189531.0,379389.0,51829.0,525779.679318,874182.0,818568.0,1453900.0,0.673454,0.99885,48.0,65.0,113.0,1455573.6901
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0280_MR1_mpr_n4_anon_sbj_111,30799.8,1464.4,11060.5,50379.9,5428.8,3612.4,3944.4,1475.8,1658.6,3443.4,18601.0,3553.9,1205.4,1040.9,467.9,3058.5,48.6,954.3,28780.8,2345.1,11698.9,49766.0,5078.4,3924.5,3670.3,1560.7,3623.8,1473.9,467.5,3105.3,55.4,1028.2,0.0,2425.7,0.0,0.0,2.0,0.0,0.0,159.8,930.7,295.2,367.7,335.2,848.8,959811.0,888557.0,179651.630961,182282.530586,361934.161547,178592.5,179869.5,358462.0,47462.0,509301.161547,838738.0,767484.0,1404767.0,0.676643,0.990326,13.0,14.0,27.0,1418488.816154
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0285_MR1_mpr_n4_anon_sbj_111,4760.4,183.7,13605.2,60285.9,7817.7,4178.8,5399.5,1787.2,932.8,1664.6,19262.6,4004.4,1540.9,1131.6,784.3,3691.8,103.1,509.0,5478.9,152.9,13652.3,61736.7,7432.5,4463.0,5194.9,1815.0,3886.2,1632.4,770.2,3480.0,14.5,413.7,0.0,746.3,0.0,0.0,0.0,0.0,0.0,140.4,838.1,480.1,480.1,437.2,838.9,1177050.0,1162761.0,267793.72206,266133.215182,533926.937242,210787.5,211332.5,422120.0,59515.0,715837.937242,1028329.0,1014040.0,1614960.0,0.771119,1.058007,14.0,16.0,30.0,1526417.507456
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0290_MR1_mpr_n4_anon_sbj_111,27888.6,1751.0,17152.1,66095.4,7028.4,3327.2,4500.3,2475.9,2777.1,1612.1,26855.3,3351.4,802.9,1965.6,460.2,4334.2,29.7,1109.3,27867.2,1767.8,17098.6,61338.4,6741.5,3777.5,5074.0,2558.0,3603.9,1420.7,485.8,4469.9,494.6,1059.0,0.0,4994.5,0.0,0.0,0.0,0.0,0.0,268.5,1209.4,624.0,490.5,477.3,1007.5,1357206.0,1289756.0,250541.418307,248468.280939,499009.699246,288878.5,286008.5,574887.0,56023.0,681875.699246,1197252.0,1129802.0,1954624.0,0.667984,0.962018,13.0,12.0,25.0,2031794.712657
/work/harris_lab/roberto/freesurfer-results/freesurfer01/OAS1_0293_MR1_mpr_n4_anon_sbj_111,13044.3,250.3,12614.5,47413.9,6570.5,3807.4,5180.6,2104.2,1148.3,1245.1,19439.6,3598.2,1290.9,901.9,564.0,3219.6,25.8,630.5,10096.8,307.2,11800.1,48048.0,6515.7,4015.3,4225.3,2144.6,3721.6,1475.8,458.2,3123.9,12.7,557.3,0.0,3663.4,0.0,0.0,0.0,0.0,0.0,137.0,801.1,376.3,379.6,410.0,944.9,1026337.0,998688.0,216555.614276,215010.970359,431566.584635,197886.5,198077.5,395964.0,53827.0,580354.584635,908133.0,880484.0,1376300.0,0.756604,1.014593,11.0,12.0,23.0,1356504.024045
